seq;order_name;family_name;scientific_name;common_name_en;common_name_de
4730;PASSERIFORMES;Furnariidae;Margarornis stellatus;Star-chested Treerunner;Schmuckbrust-Stachelschwanz
4731;PASSERIFORMES;Furnariidae;Margarornis squamiger;Pearled Treerunner;Tropfenbrust-Stachelschwanz
4732;PASSERIFORMES;Furnariidae;Aphrastura spinicauda;Thorn-tailed Rayadito;Stachelschwanzschlüpfer
4733;PASSERIFORMES;Furnariidae;Aphrastura masafuerae;Masafuera Rayadito;Inselschlüpfer
4734;PASSERIFORMES;Furnariidae;Sylviorthorhynchus desmurii;Des Murs's Wiretail;Fadenschwanzschlüpfer
4735;PASSERIFORMES;Furnariidae;Sylviorthorhynchus yanacensis;Tawny Tit-Spinetail;Roststirn-Meisenschlüpfer
4736;PASSERIFORMES;Furnariidae;Leptasthenura fuliginiceps;Brown-capped Tit-Spinetail;Braunkappen-Meisenschlüpfer
4737;PASSERIFORMES;Furnariidae;Leptasthenura platensis;Tufted Tit-Spinetail;Haubenmeisenschlüpfer
4738;PASSERIFORMES;Furnariidae;Leptasthenura aegithaloides;Plain-mantled Tit-Spinetail;Zimtspiegel-Meisenschlüpfer
4739;PASSERIFORMES;Furnariidae;Leptasthenura striolata;Striolated Tit-Spinetail;Isabellstreifen-Meisenschlüpfer
4740;PASSERIFORMES;Furnariidae;Leptasthenura pileata;Rusty-crowned Tit-Spinetail;Rostkappen-Meisenschlüpfer
4741;PASSERIFORMES;Furnariidae;Leptasthenura xenothorax;White-browed Tit-Spinetail;Graubauch-Meisenschlüpfer
4742;PASSERIFORMES;Furnariidae;Leptasthenura striata;Streak-backed Tit-Spinetail;Rostspiegel-Meisenschlüpfer
4743;PASSERIFORMES;Furnariidae;Leptasthenura andicola;Andean Tit-Spinetail;Andenmeisenschlüpfer
4744;PASSERIFORMES;Furnariidae;Leptasthenura setaria;Araucaria Tit-Spinetail;Araukarienmeisenschlüpfer
4745;PASSERIFORMES;Furnariidae;Phacellodomus rufifrons;Rufous-fronted Thornbird;Rotstirn-Bündelnister
4746;PASSERIFORMES;Furnariidae;Phacellodomus inornatus;Plain Thornbird;Blasskehl-Bündelnister
4747;PASSERIFORMES;Furnariidae;Phacellodomus striaticeps;Streak-fronted Thornbird;Strichelstirn-Bündelnister
4748;PASSERIFORMES;Furnariidae;Phacellodomus sibilatrix;Little Thornbird;Zwergbündelnister
4749;PASSERIFORMES;Furnariidae;Phacellodomus dorsalis;Chestnut-backed Thornbird;Graunacken-Bündelnister
4750;PASSERIFORMES;Furnariidae;Phacellodomus maculipectus;Spot-breasted Thornbird;Sprenkelbrust-Bündelnister
4751;PASSERIFORMES;Furnariidae;Phacellodomus striaticollis;Freckle-breasted Thornbird;Fleckenbrust-Bündelnister
4752;PASSERIFORMES;Furnariidae;Phacellodomus ruber;Greater Thornbird;Rostflügel-Bündelnister
4753;PASSERIFORMES;Furnariidae;Phacellodomus erythrophthalmus;Orange-eyed Thornbird;Rotaugen-Bündelnister
4754;PASSERIFORMES;Furnariidae;Phacellodomus ferrugineigula;Orange-breasted Thornbird;Orangebrust-Bündelnister
4755;PASSERIFORMES;Furnariidae;Hellmayrea gularis;White-browed Spinetail;Kurzschwanz-Dickichtschlüpfer
4756;PASSERIFORMES;Furnariidae;Anumbius annumbi;Firewood-gatherer;Weißkehl-Bündelnister
4757;PASSERIFORMES;Furnariidae;Coryphistera alaudina;Lark-like Brushrunner;Chacobuschläufer
4758;PASSERIFORMES;Furnariidae;Asthenes huancavelicae;Pale-tailed Canastero;Grauwangencanastero
4759;PASSERIFORMES;Furnariidae;Asthenes arequipae;Dark-winged Canastero;Dunkelflügelcanastero
4760;PASSERIFORMES;Furnariidae;Asthenes dorbignyi;Rusty-vented Canastero;Rostbürzelcanastero
4761;PASSERIFORMES;Furnariidae;Asthenes berlepschi;Berlepsch's Canastero;Cordillera-Real-Canastero
4762;PASSERIFORMES;Furnariidae;Asthenes baeri;Short-billed Canastero;Kurzschnabelcanastero
4763;PASSERIFORMES;Furnariidae;Asthenes luizae;Cipo Canastero;Minas-Gerais-Canastero
4764;PASSERIFORMES;Furnariidae;Asthenes hudsoni;Hudson's Canastero;Ockerbrustcanastero
4765;PASSERIFORMES;Furnariidae;Asthenes anthoides;Austral Canastero;Graubrustcanastero
4766;PASSERIFORMES;Furnariidae;Asthenes urubambensis;Line-fronted Canastero;Dunkelrückencanastero
4767;PASSERIFORMES;Furnariidae;Asthenes flammulata;Many-striped Canastero;Weißstrichelcanastero
4768;PASSERIFORMES;Furnariidae;Asthenes virgata;Junin Canastero;Braunschwanzcanastero
4769;PASSERIFORMES;Furnariidae;Asthenes maculicauda;Scribble-tailed Canastero;Roststirncanastero
4770;PASSERIFORMES;Furnariidae;Asthenes wyatti;Streak-backed Canastero;Strichelrückencanastero
4771;PASSERIFORMES;Furnariidae;Asthenes humilis;Streak-throated Canastero;Streifenkehlcanastero
4772;PASSERIFORMES;Furnariidae;Asthenes modesta;Cordilleran Canastero;Graslandcanastero
4773;PASSERIFORMES;Furnariidae;Asthenes moreirae;Itatiaia Spinetail;Blasscanastero
4774;PASSERIFORMES;Furnariidae;Asthenes pyrrholeuca;Sharp-billed Canastero;Dünnschnabelcanastero
4775;PASSERIFORMES;Furnariidae;Asthenes harterti;Black-throated Thistletail;Schwarzkehlcanastero
4776;PASSERIFORMES;Furnariidae;Asthenes helleri;Puna Thistletail;Punacanastero
4777;PASSERIFORMES;Furnariidae;Asthenes vilcabambae;Vilcabamba Thistletail;Rostkehlcanastero
4778;PASSERIFORMES;Furnariidae;Asthenes ayacuchensis;Ayacucho Thistletail;Kastanienkehlcanastero
4779;PASSERIFORMES;Furnariidae;Asthenes pudibunda;Canyon Canastero;Rostschwanzcanastero
4780;PASSERIFORMES;Furnariidae;Asthenes ottonis;Rusty-fronted Canastero;Rostgesichtcanastero
4781;PASSERIFORMES;Furnariidae;Asthenes heterura;Maquis Canastero;Dornbuschcanastero
4782;PASSERIFORMES;Furnariidae;Asthenes palpebralis;Eye-ringed Thistletail;Brillencanastero
4783;PASSERIFORMES;Furnariidae;Asthenes coryi;Ochre-browed Thistletail;Ockerbrauencanastero
4784;PASSERIFORMES;Furnariidae;Asthenes perijana;Perija Thistletail;Perijacanastero
4785;PASSERIFORMES;Furnariidae;Asthenes fuliginosa;White-chinned Thistletail;Graubauchcanastero
4786;PASSERIFORMES;Furnariidae;Asthenes griseomurina;Mouse-colored Thistletail;Olivrückencanastero
4787;PASSERIFORMES;Furnariidae;Acrobatornis fonsecai;Pink-legged Graveteiro;Plantagenschlüpfer
4788;PASSERIFORMES;Furnariidae;Metopothrix aurantiaca;Orange-fronted Plushcrown;Orangestirn-Bündelnister
4789;PASSERIFORMES;Furnariidae;Xenerpestes minlosi;Double-banded Greytail;Flügelbindenschlüpfer
4790;PASSERIFORMES;Furnariidae;Xenerpestes singularis;Equatorial Greytail;Roststirnschlüpfer
4791;PASSERIFORMES;Furnariidae;Siptornis striaticollis;Spectacled Prickletail;Brillenschlüpfer
4792;PASSERIFORMES;Furnariidae;Roraimia adusta;Roraiman Barbtail;Tepuistachelschwanz
4793;PASSERIFORMES;Furnariidae;Thripophaga gutturata;Speckled Spinetail;Fleckenbrust-Baumschlüpfer
4794;PASSERIFORMES;Furnariidae;Thripophaga macroura;Striated Softtail;Strichelbauchcanastero
4795;PASSERIFORMES;Furnariidae;Thripophaga cherriei;Orinoco Softtail;Strichelkehlcanastero
4796;PASSERIFORMES;Furnariidae;Thripophaga amacurensis;Delta Amacuro Softtail;Orinokocanastero
4797;PASSERIFORMES;Furnariidae;Thripophaga fusciceps;Plain Softtail;Rostflügelcanastero
4798;PASSERIFORMES;Furnariidae;Limnoctites rectirostris;Straight-billed Reedhaunter;Grauscheitel-Riedschlüpfer
4799;PASSERIFORMES;Furnariidae;Limnoctites sulphuriferus;Sulphur-bearded Reedhaunter;Flügelspiegel-Riedschlüpfer
4800;PASSERIFORMES;Furnariidae;Cranioleuca berlepschi;Russet-mantled Softtail;Graustirncanastero
4801;PASSERIFORMES;Furnariidae;Cranioleuca weskei;Vilcabamba Spinetail;
4802;PASSERIFORMES;Furnariidae;Cranioleuca marcapatae;Marcapata Spinetail;Marcapata-Baumschlüpfer
4803;PASSERIFORMES;Furnariidae;Cranioleuca albiceps;Light-crowned Spinetail;Hellscheitel-Baumschlüpfer
4804;PASSERIFORMES;Furnariidae;Cranioleuca vulpina;Rusty-backed Spinetail;Rostrücken-Baumschlüpfer
4805;PASSERIFORMES;Furnariidae;Cranioleuca dissita;Coiba Spinetail;Weißkinn-Baumschlüpfer
4806;PASSERIFORMES;Furnariidae;Cranioleuca vulpecula;Parker's Spinetail;Flussbaumschlüpfer
4807;PASSERIFORMES;Furnariidae;Cranioleuca subcristata;Crested Spinetail;Strichelscheitel-Baumschlüpfer
4808;PASSERIFORMES;Furnariidae;Cranioleuca pyrrhophia;Stripe-crowned Spinetail;Streifenscheitel-Baumschlüpfer
4809;PASSERIFORMES;Furnariidae;Cranioleuca henricae;Bolivian Spinetail;La-Paz-Baumschlüpfer
4810;PASSERIFORMES;Furnariidae;Cranioleuca obsoleta;Olive Spinetail;Braunoliv-Baumschlüpfer
4811;PASSERIFORMES;Furnariidae;Cranioleuca pallida;Pallid Spinetail;Minas-Gerais-Baumschlüpfer
4812;PASSERIFORMES;Furnariidae;Cranioleuca semicinerea;Grey-headed Spinetail;Graukopf-Baumschlüpfer
4813;PASSERIFORMES;Furnariidae;Cranioleuca albicapilla;Creamy-crested Spinetail;Fahlkappen-Baumschlüpfer
4814;PASSERIFORMES;Furnariidae;Cranioleuca erythrops;Red-faced Spinetail;Rotgesicht-Baumschlüpfer
4815;PASSERIFORMES;Furnariidae;Cranioleuca demissa;Tepui Spinetail;Tepuibaumschlüpfer
4816;PASSERIFORMES;Furnariidae;Cranioleuca hellmayri;Streak-capped Spinetail;Santa-Marta-Baumschlüpfer
4817;PASSERIFORMES;Furnariidae;Cranioleuca curtata;Ash-browed Spinetail;Graubrauen-Baumschlüpfer
4818;PASSERIFORMES;Furnariidae;Cranioleuca antisiensis;Line-cheeked Spinetail;Olivrücken-Baumschlüpfer
4819;PASSERIFORMES;Furnariidae;Cranioleuca muelleri;Scaled Spinetail;Schuppenbauch-Baumschlüpfer
4820;PASSERIFORMES;Furnariidae;Pseudasthenes humicola;Dusky-tailed Canastero;Rostschultercanastero
4821;PASSERIFORMES;Furnariidae;Pseudasthenes patagonica;Patagonian Canastero;Fleckenkehlcanastero
4822;PASSERIFORMES;Furnariidae;Pseudasthenes steinbachi;Steinbach's Canastero;Weißkinncanastero
4823;PASSERIFORMES;Furnariidae;Pseudasthenes cactorum;Cactus Canastero;Kaktuscanastero
4824;PASSERIFORMES;Furnariidae;Spartonoica maluroides;Bay-capped Wren-Spinetail;Strichelrücken-Dickichtschlüpfer
4825;PASSERIFORMES;Furnariidae;Pseudoseisura cristata;Caatinga Cacholote;Zimthaubenläufer
4826;PASSERIFORMES;Furnariidae;Pseudoseisura unirufa;Grey-crested Cacholote;Grauschopf-Haubenläufer
4827;PASSERIFORMES;Furnariidae;Pseudoseisura lophotes;Brown Cacholote;Braunhaubenläufer
4828;PASSERIFORMES;Furnariidae;Pseudoseisura gutturalis;White-throated Cacholote;Weißkehl-Haubenläufer
4829;PASSERIFORMES;Furnariidae;Certhiaxis cinnamomeus;Yellow-chinned Spinetail;Gelbkinn-Riedschlüpfer
4830;PASSERIFORMES;Furnariidae;Certhiaxis mustelinus;Red-and-white Spinetail;Weißbauch-Riedschlüpfer
4831;PASSERIFORMES;Furnariidae;Mazaria propinqua;White-bellied Spinetail;Flussinsel-Dickichtschlüpfer
4832;PASSERIFORMES;Furnariidae;Schoeniophylax phryganophilus;Chotoy Spinetail;Weißwangen-Dickichtschlüpfer
4833;PASSERIFORMES;Furnariidae;Synallaxis scutata;Ochre-cheeked Spinetail;Weißbrauen-Dickichtschlüpfer
4834;PASSERIFORMES;Furnariidae;Synallaxis cinerascens;Grey-bellied Spinetail;Graubauch-Dickichtschlüpfer
4835;PASSERIFORMES;Furnariidae;Synallaxis gujanensis;Plain-crowned Spinetail;Braunkappen-Dickichtschlüpfer
4836;PASSERIFORMES;Furnariidae;Synallaxis simoni;Araguaia Spinetail;
4837;PASSERIFORMES;Furnariidae;Synallaxis albilora;White-lored Spinetail;Weißzügel-Dickichtschlüpfer
4838;PASSERIFORMES;Furnariidae;Synallaxis maranonica;Maranon Spinetail;Marañón-Dickichtschlüpfer
4839;PASSERIFORMES;Furnariidae;Synallaxis hypochondriaca;Great Spinetail;Weißbrust-Dickichtschlüpfer
4840;PASSERIFORMES;Furnariidae;Synallaxis chinchipensis;Chinchipe Spinetail;Chinchipedickichtschlüpfer
4841;PASSERIFORMES;Furnariidae;Synallaxis stictothorax;Necklaced Spinetail;Strichelbrust-Dickichtschlüpfer
4842;PASSERIFORMES;Furnariidae;Synallaxis zimmeri;Russet-bellied Spinetail;Rostbauch-Dickichtschlüpfer
4843;PASSERIFORMES;Furnariidae;Synallaxis brachyura;Slaty Spinetail;Graurücken-Dickichtschlüpfer
4844;PASSERIFORMES;Furnariidae;Synallaxis subpudica;Silvery-throated Spinetail;Grauschwanz-Dickichtschlüpfer
4845;PASSERIFORMES;Furnariidae;Synallaxis hellmayri;Red-shouldered Spinetail;Rotschulter-Dickichtschlüpfer
4846;PASSERIFORMES;Furnariidae;Synallaxis ruficapilla;Rufous-capped Spinetail;Rotkappen-Dickichtschlüpfer
4847;PASSERIFORMES;Furnariidae;Synallaxis cinerea;Bahia Spinetail;Bahiadickichtschlüpfer
4848;PASSERIFORMES;Furnariidae;Synallaxis infuscata;Pinto's Spinetail;Dunkelbauch-Dickichtschlüpfer
4849;PASSERIFORMES;Furnariidae;Synallaxis moesta;Dusky Spinetail;Dunkeldickichtschlüpfer
4850;PASSERIFORMES;Furnariidae;Synallaxis macconnelli;McConnell's Spinetail;Olivrücken-Dickichtschlüpfer
4851;PASSERIFORMES;Furnariidae;Synallaxis cabanisi;Cabanis's Spinetail;Rostscheitel-Dickichtschlüpfer
4852;PASSERIFORMES;Furnariidae;Synallaxis hypospodia;Cinereous-breasted Spinetail;Graubrust-Dickichtschlüpfer
4853;PASSERIFORMES;Furnariidae;Synallaxis spixi;Spix's Spinetail;Spixdickichtschlüpfer
4854;PASSERIFORMES;Furnariidae;Synallaxis albigularis;Dark-breasted Spinetail;Dunkelbrust-Dickichtschlüpfer
4855;PASSERIFORMES;Furnariidae;Synallaxis beverlyae;Rio Orinoco Spinetail;Orinokodickichtschlüpfer
4856;PASSERIFORMES;Furnariidae;Synallaxis albescens;Pale-breasted Spinetail;Weißbauch-Dickichtschlüpfer
4857;PASSERIFORMES;Furnariidae;Synallaxis frontalis;Sooty-fronted Spinetail;Graustirn-Dickichtschlüpfer
4858;PASSERIFORMES;Furnariidae;Synallaxis azarae;Azara's Spinetail;Azaradickichtschlüpfer
4859;PASSERIFORMES;Furnariidae;Synallaxis courseni;Apurimac Spinetail;Langschwanz-Dickichtschlüpfer
4860;PASSERIFORMES;Furnariidae;Synallaxis candei;White-whiskered Spinetail;Weißbart-Dickichtschlüpfer
4861;PASSERIFORMES;Furnariidae;Synallaxis erythrothorax;Rufous-breasted Spinetail;Rotbrust-Dickichtschlüpfer
4862;PASSERIFORMES;Furnariidae;Synallaxis kollari;Hoary-throated Spinetail;Grauwangen-Dickichtschlüpfer
4863;PASSERIFORMES;Furnariidae;Synallaxis tithys;Blackish-headed Spinetail;Schwarzgesicht-Dickichtschlüpfer
4864;PASSERIFORMES;Furnariidae;Synallaxis fuscorufa;Rusty-headed Spinetail;Rotkopf-Dickichtschlüpfer
4865;PASSERIFORMES;Furnariidae;Synallaxis unirufa;Rufous Spinetail;Rostdickichtschlüpfer
4866;PASSERIFORMES;Furnariidae;Synallaxis castanea;Black-throated Spinetail;Schwarzkehl-Dickichtschlüpfer
4867;PASSERIFORMES;Furnariidae;Synallaxis cinnamomea;Stripe-breasted Spinetail;Streifenbrust-Dickichtschlüpfer
4868;PASSERIFORMES;Furnariidae;Synallaxis rutilans;Ruddy Spinetail;Röteldickichtschlüpfer
4869;PASSERIFORMES;Furnariidae;Synallaxis cherriei;Chestnut-throated Spinetail;Orangekehl-Dickichtschlüpfer
4870;PASSERIFORMES;Thamnophilidae;Euchrepomis callinota;Rufous-rumped Antwren;Rostbürzel-Ameisenfänger
4871;PASSERIFORMES;Thamnophilidae;Euchrepomis humeralis;Chestnut-shouldered Antwren;Rotschulter-Ameisenfänger
4872;PASSERIFORMES;Thamnophilidae;Euchrepomis sharpei;Yellow-rumped Antwren;Gelbbürzel-Ameisenfänger
4873;PASSERIFORMES;Thamnophilidae;Euchrepomis spodioptila;Ash-winged Antwren;Rotrücken-Ameisenfänger
4874;PASSERIFORMES;Thamnophilidae;Myrmornis torquata;Wing-banded Antbird;Stummelschwanz-Ameisenvogel
4875;PASSERIFORMES;Thamnophilidae;Pygiptila stellaris;Spot-winged Antshrike;Fleckenflügel-Ameisenwürger
4876;PASSERIFORMES;Thamnophilidae;Thamnistes anabatinus;Russet Antshrike;Rostschwanz-Ameisenwürger
4877;PASSERIFORMES;Thamnophilidae;Thamnistes rufescens;Rufescent Antshrike;Rostbrust-Ameisenwürger
4878;PASSERIFORMES;Thamnophilidae;Microrhopias quixensis;Dot-winged Antwren;Tropfenflügel-Ameisenfänger
4879;PASSERIFORMES;Thamnophilidae;Neoctantes niger;Black Bushbird;Buschameisenwürger
4880;PASSERIFORMES;Thamnophilidae;Clytoctantes alixii;Recurve-billed Bushbird;Bootschnabel-Ameisenwürger
4881;PASSERIFORMES;Thamnophilidae;Clytoctantes atrogularis;Rondonia Bushbird;Rondoniaameisenwürger
4882;PASSERIFORMES;Thamnophilidae;Epinecrophylla fulviventris;Checker-throated Stipplethroat;Tropfenkehl-Ameisenschlüpfer
4883;PASSERIFORMES;Thamnophilidae;Epinecrophylla ornata;Ornate Stipplethroat;Schmuckameisenschlüpfer
4884;PASSERIFORMES;Thamnophilidae;Epinecrophylla erythrura;Rufous-tailed Stipplethroat;Rostschwanz-Ameisenschlüpfer
4885;PASSERIFORMES;Thamnophilidae;Epinecrophylla leucophthalma;White-eyed Stipplethroat;Weißaugen-Ameisenschlüpfer
4886;PASSERIFORMES;Thamnophilidae;Epinecrophylla gutturalis;Brown-bellied Stipplethroat;Braunbauch-Ameisenschlüpfer
4887;PASSERIFORMES;Thamnophilidae;Epinecrophylla haematonota;Rufous-backed Stipplethroat;Napoameisenschlüpfer
4888;PASSERIFORMES;Thamnophilidae;Epinecrophylla spodionota;Foothill Stipplethroat;Andenameisenschlüpfer
4889;PASSERIFORMES;Thamnophilidae;Epinecrophylla amazonica;Rio Madeira Stipplethroat;Amazonasameisenschlüpfer
4890;PASSERIFORMES;Thamnophilidae;Myrmorchilus strigilatus;Stripe-backed Antbird;Strichelrücken-Ameisenfänger
4891;PASSERIFORMES;Thamnophilidae;Aprositornis disjuncta;Yapacana Antbird;Zweifarb-Ameisenvogel
4892;PASSERIFORMES;Thamnophilidae;Ammonastes pelzelni;Grey-bellied Antbird;Tüpfelwangen-Ameisenvogel
4893;PASSERIFORMES;Thamnophilidae;Myrmophylax atrothorax;Black-throated Antbird;Braunscheitel-Ameisenvogel
4894;PASSERIFORMES;Thamnophilidae;Myrmotherula ignota;Moustached Antwren;Kurzschwanz-Ameisenschlüpfer
4895;PASSERIFORMES;Thamnophilidae;Myrmotherula brachyura;Pygmy Antwren;Weißkehl-Ameisenschlüpfer
4896;PASSERIFORMES;Thamnophilidae;Myrmotherula surinamensis;Guianan Streaked Antwren;Guayana-Strichelameisenschlüpfer
4897;PASSERIFORMES;Thamnophilidae;Myrmotherula multostriata;Amazonian Streaked Antwren;Amazonien-Strichelameisenschlüpfer
4898;PASSERIFORMES;Thamnophilidae;Myrmotherula pacifica;Pacific Antwren;Chocó-Strichelameisenschlüpfer
4899;PASSERIFORMES;Thamnophilidae;Myrmotherula cherriei;Cherrie's Antwren;Weißstreifen-Ameisenschlüpfer
4900;PASSERIFORMES;Thamnophilidae;Myrmotherula klagesi;Klages's Antwren;Rio-Negro-Ameisenschlüpfer
4901;PASSERIFORMES;Thamnophilidae;Myrmotherula longicauda;Stripe-chested Antwren;Weißbauch-Ameisenschlüpfer
4902;PASSERIFORMES;Thamnophilidae;Myrmotherula ambigua;Yellow-throated Antwren;Gelbkehl-Ameisenschlüpfer
4903;PASSERIFORMES;Thamnophilidae;Myrmotherula sclateri;Sclater's Antwren;Gelbstreifen-Ameisenschlüpfer
4904;PASSERIFORMES;Thamnophilidae;Myrmotherula axillaris;White-flanked Antwren;Weißflanken-Ameisenschlüpfer
4905;PASSERIFORMES;Thamnophilidae;Myrmotherula luctuosa;Silvery-flanked Antwren;Silberflanken-Ameisenschlüpfer
4906;PASSERIFORMES;Thamnophilidae;Myrmotherula schisticolor;Slaty Antwren;Hochland-Ameisenschlüpfer
4907;PASSERIFORMES;Thamnophilidae;Myrmotherula sunensis;Rio Suno Antwren;Schwarzkehl-Ameisenschlüpfer
4908;PASSERIFORMES;Thamnophilidae;Myrmotherula minor;Salvadori's Antwren;Salvadoriameisenschlüpfer
4909;PASSERIFORMES;Thamnophilidae;Myrmotherula longipennis;Long-winged Antwren;Silberameisenschlüpfer
4910;PASSERIFORMES;Thamnophilidae;Myrmotherula urosticta;Band-tailed Antwren;Schwarzbinden-Ameisenschlüpfer
4911;PASSERIFORMES;Thamnophilidae;Myrmotherula iheringi;Ihering's Antwren;Iheringameisenschlüpfer
4912;PASSERIFORMES;Thamnophilidae;Myrmotherula fluminensis;Rio de Janeiro Antwren;Rio-de-Janeiro-Ameisenschlüpfer
4913;PASSERIFORMES;Thamnophilidae;Myrmotherula grisea;Yungas Antwren;Yungasameisenschlüpfer
4914;PASSERIFORMES;Thamnophilidae;Myrmotherula unicolor;Unicolored Antwren;Paranáameisenschlüpfer
4915;PASSERIFORMES;Thamnophilidae;Myrmotherula snowi;Alagoas Antwren;Alagoasameisenschlüpfer
4916;PASSERIFORMES;Thamnophilidae;Myrmotherula behni;Plain-winged Antwren;Grauflügel-Ameisenschlüpfer
4917;PASSERIFORMES;Thamnophilidae;Myrmotherula menetriesii;Grey Antwren;Grauameisenschlüpfer
4918;PASSERIFORMES;Thamnophilidae;Myrmotherula assimilis;Leaden Antwren;Várzeaameisenschlüpfer
4919;PASSERIFORMES;Thamnophilidae;Terenura maculata;Streak-capped Antwren;Rostrücken-Ameisenfänger
4920;PASSERIFORMES;Thamnophilidae;Terenura sicki;Orange-bellied Antwren;Schwarzrücken-Ameisenfänger
4921;PASSERIFORMES;Thamnophilidae;Myrmochanes hemileucus;Black-and-white Antbird;Flussufer-Ameisenvogel
4922;PASSERIFORMES;Thamnophilidae;Formicivora iheringi;Narrow-billed Antwren;Schieferameisenfänger
4923;PASSERIFORMES;Thamnophilidae;Formicivora erythronotos;Black-hooded Antwren;Schwarzkopf-Ameisenfänger
4924;PASSERIFORMES;Thamnophilidae;Formicivora intermedia;Northern White-fringed Antwren;Blassrücken-Ameisenfänger
4925;PASSERIFORMES;Thamnophilidae;Formicivora grisea;Southern White-fringed Antwren;Braunrücken-Ameisenfänger
4926;PASSERIFORMES;Thamnophilidae;Formicivora serrana;Serra Antwren;Serraameisenfänger
4927;PASSERIFORMES;Thamnophilidae;Formicivora melanogaster;Black-bellied Antwren;Dunkelrücken-Ameisenfänger
4928;PASSERIFORMES;Thamnophilidae;Formicivora rufa;Rusty-backed Antwren;Zimtrücken-Ameisenfänger
4929;PASSERIFORMES;Thamnophilidae;Formicivora grantsaui;Sincora Antwren;Sincorá-Ameisenfänger
4930;PASSERIFORMES;Thamnophilidae;Formicivora acutirostris;Marsh Antwren;Schilfameisenfänger
4931;PASSERIFORMES;Thamnophilidae;Dichrozona cincta;Banded Antbird;Bürzelbinden-Ameisenfänger
4932;PASSERIFORMES;Thamnophilidae;Rhopias gularis;Star-throated Antwren;Perlenkehl-Ameisenschlüpfer
4933;PASSERIFORMES;Thamnophilidae;Isleria hauxwelli;Plain-throated Antwren;Graubauch-Ameisenschlüpfer
4934;PASSERIFORMES;Thamnophilidae;Isleria guttata;Rufous-bellied Antwren;Rostbauch-Ameisenschlüpfer
4935;PASSERIFORMES;Thamnophilidae;Thamnomanes ardesiacus;Dusky-throated Antshrike;Schwarzkinn-Ameisenvogel
4936;PASSERIFORMES;Thamnophilidae;Thamnomanes saturninus;Saturnine Antshrike;Bauchflecken-Ameisenvogel
4937;PASSERIFORMES;Thamnophilidae;Thamnomanes caesius;Cinereous Antshrike;Bleiameisenvogel
4938;PASSERIFORMES;Thamnophilidae;Thamnomanes schistogynus;Bluish-slate Antshrike;Blaugrau-Ameisenvogel
4939;PASSERIFORMES;Thamnophilidae;Megastictus margaritatus;Pearly Antshrike;Kurzschwanz-Ameisenwürger
4940;PASSERIFORMES;Thamnophilidae;Sakesphoroides cristatus;Silvery-cheeked Antshrike;Silberwangen-Ameisenwürger
4941;PASSERIFORMES;Thamnophilidae;Herpsilochmus pileatus;Bahia Antwren;Weißbrauen-Ameisenfänger
4942;PASSERIFORMES;Thamnophilidae;Herpsilochmus atricapillus;Black-capped Antwren;Schwarzscheitel-Ameisenfänger
4943;PASSERIFORMES;Thamnophilidae;Herpsilochmus stotzi;Aripuana Antwren;Aripuanaameisenfänger
4944;PASSERIFORMES;Thamnophilidae;Herpsilochmus praedictus;Predicted Antwren;Schwarznacken-Ameisenfänger
4945;PASSERIFORMES;Thamnophilidae;Herpsilochmus motacilloides;Creamy-bellied Antwren;Fahlbauch-Ameisenfänger
4946;PASSERIFORMES;Thamnophilidae;Herpsilochmus parkeri;Ash-throated Antwren;Graukehl-Ameisenfänger
